Order ID,Product Name,Category,Sales,Quantity,Profit
US-2016-113985,GBC VeloBind Cover Sets,Office Supplies,24.704,2,9.264
US-2016-113985,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Office Supplies,59.7,3,26.865
US-2016-113985,"Eldon Regeneration Recycled Desk Accessories, Black",Furniture,14.52,3,5.6628
US-2016-113985,Satellite Sectional Post Binders,Office Supplies,104.184,3,33.8598
CA-2016-155383,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,46.53,3,13.0284
CA-2014-120432,Acme Titanium Bonded Scissors,Office Supplies,25.5,3,6.63
US-2015-126977,Woodgrain Magazine Files by Perma,Office Supplies,14.9,5,1.043
US-2015-126977,Avery 485,Office Supplies,87.71,7,41.2237
US-2015-126977,Office Star Flex Back Scooter Chair with White Frame,Furniture,199.764,2,8.8784
US-2015-126977,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,94.6,4,27.434
US-2015-126977,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,4228.704,6,158.5764
US-2015-126977,DMI Eclipse Executive Suite Bookcases,Furniture,2003.92,5,-25.049
US-2015-126977,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,209.97,3,58.7916
US-2015-126977,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,659.9,2,217.767
US-2015-126977,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,110.96,2,53.2608
US-2015-126977,ARKON Windshield Dashboard Air Vent Car Mount Holder,Technology,67.8,4,1.356
CA-2016-130288,"Bevis Oval Conference Table, Walnut",Furniture,313.176,2,-120.0508
CA-2017-146458,Newell 349,Office Supplies,22.96,7,6.6584
CA-2017-150420,Plantronics Audio 995 Wireless Stereo Headset,Technology,1099.5,10,362.835
US-2014-118997,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,1215.92,8,316.1392
CA-2014-114314,Self-Adhesive Address Labels for Typewriters by Universal,Office Supplies,7.31,1,3.4357
CA-2014-114314,Eldon Pizzaz Desk Accessories,Furniture,8.92,4,3.9248
US-2017-169551,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,87.21,3,-45.3492
US-2017-169551,Xerox 216,Office Supplies,15.552,3,5.4432
US-2017-169551,Apple iPhone 5S,Technology,683.988,2,-113.998
US-2017-169551,Plastic Stacking Crates & Casters,Office Supplies,13.392,3,1.0044
US-2017-169551,AmazonBasics 3-Button USB Wired Mouse,Technology,16.776,3,4.8231
US-2017-169551,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,527.92,2,85.787
CA-2016-103107,"Master Caster Door Stop, Brown",Furniture,25.4,5,8.636
CA-2016-103107,Avaya 4621SW VoIP phone,Technology,177.48,3,19.9665
CA-2016-103107,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,71.976,3,8.997
CA-2017-122077,Jabra Supreme Plus Driver Edition Headset,Technology,95.992,1,9.5992
CA-2017-122077,Avery 491,Office Supplies,13.216,4,4.2952
CA-2017-112431,SanDisk Cruzer 64 GB USB Flash Drive,Technology,435.84,12,130.752
CA-2017-112431,Newell 343,Office Supplies,5.88,2,1.5876
CA-2016-151092,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,211.168,4,18.4772
CA-2014-104178,"Eldon 200 Class Desk Accessories, Smoke",Furniture,6.28,1,2.6376
CA-2014-104178,SanDisk Cruzer 32 GB USB Flash Drive,Technology,95.1,5,30.432
CA-2014-104178,Xerox 23,Office Supplies,25.92,4,12.4416
CA-2014-104178,Portable Personal File Box,Office Supplies,48.84,4,13.1868
CA-2015-115924,Wilson Jones Impact Binders,Office Supplies,25.9,5,12.691
CA-2017-161046,Laser & Ink Jet Business Envelopes,Office Supplies,42.68,4,19.6328
CA-2017-161046,Logitech G700s Rechargeable Gaming Mouse,Technology,299.97,3,125.9874
CA-2017-161046,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,262.24,2,78.672
CA-2017-161046,Ibico Recycled Linen-Style Covers,Office Supplies,234.36,6,112.4928
US-2017-141698,Xerox 207,Office Supplies,20.736,4,7.2576
US-2014-105151,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,10.5,5,2.94
CA-2014-155796,"GE 4 Foot Flourescent Tube, 40 Watt",Furniture,23.968,2,7.7896
CA-2014-155796,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,521.96,4,-250.5408
CA-2016-127138,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,676.55,5,6.7655
CA-2016-127138,Euro-Pro Shark Turbo Vacuum,Office Supplies,154.9,5,40.274
CA-2016-127138,Security-Tint Envelopes,Office Supplies,30.56,4,14.9744
CA-2016-127138,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,770.352,3,77.0352
CA-2017-150602,"Master Big Foot Doorstop, Beige",Furniture,21.12,4,6.5472
CA-2014-140732,Mophie Juice Pack Helium for iPhone,Technology,575.928,9,57.5928
CA-2014-140732,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,7.78,2,2.0228
CA-2014-140732,Xerox 1979,Office Supplies,123.92,4,55.764
CA-2017-119011,Acme Kleencut Forged Steel Scissors,Office Supplies,17.22,3,5.166
CA-2017-119011,"Companion Letter/Legal File, Black",Office Supplies,226.56,6,63.4368
CA-2017-119011,Plantronics Encore H101 Dual Earpieces Headset,Technology,107.88,3,10.788
CA-2016-166912,Xerox 1893,Office Supplies,81.98,2,40.1702
CA-2014-141726,Xerox 189,Office Supplies,104.85,1,50.328
CA-2014-141726,Wilson Jones Custom Binder Spines & Labels,Office Supplies,8.704,2,3.1552
CA-2014-141726,Xerox 1897,Office Supplies,19.92,4,9.7608
CA-2014-141726,Nu-Dell Leatherette Frames,Furniture,43.02,3,15.4872
CA-2017-115105,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,240.784,1,30.098
CA-2015-143980,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Office Supplies,414.96,2,124.488
CA-2016-135636,Fellowes Econo/Stor Drawers,Office Supplies,387.72,5,-67.851
CA-2017-102155,Standard Rollaway File with Lock,Office Supplies,360.38,2,93.6988
CA-2017-102155,Strathmore Photo Mount Cards,Office Supplies,13.56,2,6.2376
CA-2017-116953,AT&T 841000 Phone,Technology,552,10,34.5
CA-2014-117765,KI Adjustable-Height Table,Furniture,429.9,5,111.774
CA-2014-117765,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,32.06,2,15.3888
CA-2014-117765,"Padded Folding Chairs, Black, 4/Carton",Furniture,161.96,2,45.3488
CA-2014-117765,Akro-Mils 12-Gallon Tote,Office Supplies,19.86,2,5.7594
CA-2016-114895,Xerox 1975,Office Supplies,12.96,2,6.3504
CA-2017-112984,Xerox 1927,Office Supplies,20.544,6,6.42
CA-2016-163776,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,185.58,6,76.0878
CA-2016-163776,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,77.56,2,35.6776
CA-2016-163776,Rogers Deluxe File Chest,Office Supplies,87.92,4,0.8792
CA-2016-163776,Xerox 1893,Office Supplies,245.94,6,120.5106
CA-2016-163776,Avery Printable Repositionable Plastic Tabs,Office Supplies,8.6,1,4.042
CA-2016-163776,Hon 4-Shelf Metal Bookcases,Furniture,504.9,5,126.225
US-2017-163300,GBC DocuBind 200 Manual Binding Machine,Office Supplies,2357.488,7,884.058
US-2017-163300,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,369.544,7,32.3351
US-2017-163300,Global Deluxe Steno Chair,Furniture,184.752,3,-20.7846
CA-2016-162187,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,64.96,5,-4.06
CA-2016-162187,"Elite 5"" Scissors",Office Supplies,13.52,2,1.69
CA-2016-162187,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,458.43,5,-137.529
CA-2016-162187,"Belkin 325VA UPS Surge Protector, 6'",Office Supplies,387.136,4,24.196
CA-2016-162187,"Lesro Round Back Collection Coffee Table, End Table",Furniture,328.59,3,-147.8655
US-2014-112991,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,338.352,3,4.2294
US-2014-112991,Xerox 1931,Office Supplies,25.92,4,12.4416
US-2014-112991,"Xerox Color Copier Paper, 11"" x 17"", Ream",Office Supplies,91.36,4,42.0256
CA-2014-124079,"Electrix Incandescent Magnifying Lamp, Black",Furniture,87.96,3,7.6965
CA-2014-124079,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,5.214,2,-4.1712
US-2017-146878,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,12.294,1,-8.6058
CA-2017-107244,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,19.76,4,8.2992
CA-2015-100657,"Global Armless Task Chair, Royal Blue",Furniture,109.764,2,8.5372
CA-2017-129581,Plantronics MX500i Earset,Technology,128.85,3,3.8655
CA-2017-129028,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,127.95,3,21.7515
CA-2015-135580,Xerox 1929,Office Supplies,68.52,3,31.5192
CA-2015-135580,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,74.94,3,14.2386
CA-2015-135580,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Technology,2548.56,6,286.713
CA-2015-135580,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,271.44,3,122.148
CA-2015-135580,Cisco SPA 502G IP Phone,Technology,287.88,3,35.985
CA-2016-159016,Rediform Voice Mail Log Books,Office Supplies,14.9,5,7.152
CA-2016-159016,Apple iPhone 5,Technology,4158.912,8,363.9048
CA-2014-102652,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,91.96,2,15.6332
CA-2014-102652,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,33.11,7,12.9129
CA-2014-102652,Xerox 211,Office Supplies,19.44,3,9.3312
CA-2014-102652,Xerox 194,Office Supplies,55.48,1,26.6304
CA-2014-152422,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,91.92,5,11.49
US-2016-156692,Staple holder,Office Supplies,17.34,2,4.6818
US-2016-156692,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,71.98,2,15.1158
CA-2014-130869,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,7.08,3,2.478
US-2017-128832,V7 USB Numeric Keypad,Technology,69.98,2,4.8986
CA-2017-139717,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,646.272,8,64.6272
CA-2017-139717,Xerox 1966,Office Supplies,10.368,2,3.7584
CA-2017-136007,Alliance Rubber Bands,Office Supplies,8.4,5,0.336
CA-2017-136007,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,71.96,5,25.186
CA-2016-157364,Deluxe Chalkboard Eraser Cleaner,Office Supplies,18.48,2,6.006
US-2016-112970,Newell 35,Office Supplies,9.84,3,2.8536
US-2017-152492,Global Comet Stacking Armless Chair,Furniture,239.24,1,23.924
CA-2016-101168,"Master Big Foot Doorstop, Beige",Furniture,21.12,4,6.5472
CA-2017-104010,Fiskars Softgrip Scissors,Office Supplies,54.9,5,15.372
CA-2015-130253,"Master Caster Door Stop, Gray",Furniture,15.24,3,5.1816
US-2015-155369,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,19.568,2,-52.8336
US-2015-155369,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,310.392,4,-512.1468
CA-2016-131205,Coloredge Poster Frame,Furniture,42.6,3,16.614
CA-2016-131205,Poly Designer Cover & Back,Office Supplies,113.94,6,54.6912
CA-2016-131205,Fellowes Neat Ideas Storage Cubes,Office Supplies,129.92,4,5.1968
CA-2016-131205,Nontoxic Chalk,Office Supplies,5.28,3,2.5344
CA-2017-122364,Wilson Electronics DB Pro Signal Booster,Technology,859.2,3,75.18
CA-2017-122364,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,506.28,3,177.198
CA-2016-117912,Nu-Dell Float Frame 11 x 14 1/2,Furniture,14.368,2,3.9512
CA-2017-145702,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,314.352,3,-35.3646
CA-2017-145702,Xerox 1949,Office Supplies,27.888,7,10.1094
CA-2015-113215,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,238.152,3,89.307
CA-2016-154662,"Bush Cubix Conference Tables, Fully Assembled",Furniture,692.94,3,173.235
CA-2015-105571,Avery Hanging File Binders,Office Supplies,16.146,9,-12.9168
CA-2015-105571,GBC DocuBind TL300 Electric Binding System,Office Supplies,1345.485,5,-1031.5385
CA-2016-152765,Xerox 19,Office Supplies,173.488,7,54.215
CA-2015-153878,Newell 324,Office Supplies,57.75,5,16.17
CA-2015-153878,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,272.4,5,76.272
CA-2016-124016,Xerox 1970,Office Supplies,11.952,3,4.0338
CA-2016-124016,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,28,4,7.7
CA-2016-124016,Fellowes Black Plastic Comb Bindings,Office Supplies,12.201,7,-9.7608
CA-2016-113551,GBC Wire Binding Combs,Office Supplies,2.068,1,-3.4122
CA-2016-113551,Advantus Motivational Note Cards,Office Supplies,83.84,8,30.392
CA-2014-107524,Staple envelope,Office Supplies,11.36,2,5.3392
CA-2014-107524,"Array Parchment Paper, Assorted Colors",Office Supplies,36.4,5,17.472
CA-2014-138072,"Maxell Pro 80 Minute CD-R, 10/Pack",Technology,27.968,2,6.992
CA-2015-134201,Steel Personal Filing/Posting Tote,Office Supplies,142.04,4,38.3508
CA-2015-134201,Faber Castell Col-Erase Pencils,Office Supplies,14.67,3,6.0147
CA-2015-111780,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,1199.96,5,224.9925
CA-2015-111780,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Office Supplies,12.6,3,6.174
CA-2015-111780,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,17.94,3,8.073
CA-2015-119942,Avery 499,Office Supplies,23.904,6,7.7688
CA-2015-151547,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,88.96,8,10.008
CA-2017-166695,"Global Geo Office Task Chair, Gray",Furniture,518.272,8,-97.176
CA-2017-166695,G.E. Halogen Desk Lamp Bulbs,Furniture,6.98,1,3.3504
CA-2017-166695,Okidata B400 Printer,Technology,343.2,1,38.61
CA-2017-167542,Avery 486,Office Supplies,17.544,3,5.9211
CA-2015-120901,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,152.688,2,-26.7204
CA-2015-120901,Stockwell Push Pins,Office Supplies,3.488,2,0.5668
CA-2015-120901,Staple remover,Office Supplies,5.888,2,-1.3248
CA-2017-121398,GBC DocuBind P50 Personal Binding Machine,Office Supplies,153.552,3,51.8238
CA-2017-121398,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,270.62,2,2.7062
CA-2016-151561,Enermax Aurora Lite Keyboard,Technology,468.9,6,206.316
CA-2016-151561,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,72.48,2,30.4416
CA-2016-151561,Acme Value Line Scissors,Office Supplies,10.95,3,3.285
CA-2016-151561,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,191.82,3,61.3824
CA-2017-154676,"Tennsco Lockers, Sand",Office Supplies,151.056,9,7.5528
US-2014-165589,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,25.16,5,-11.322
US-2016-132577,Wilson Jones Impact Binders,Office Supplies,6.216,6,-9.6348
US-2016-132577,Newell 348,Office Supplies,23.616,9,2.6568
US-2016-132577,KeyTronic KT800P2 - Keyboard - Black,Technology,24.032,2,-0.6008
US-2016-132577,Avery 494,Office Supplies,2.088,1,0.6786
US-2016-132577,Accohide Poly Flexible Ring Binders,Office Supplies,4.488,6,-6.732
CA-2015-114048,Staple-based wall hangings,Furniture,29.22,3,12.8568
CA-2015-137281,Xerox 202,Office Supplies,6.48,1,3.1104
US-2017-162068,Avery Reinforcements for Hole-Punch Pages,Office Supplies,1.188,2,-0.99
CA-2017-100111,Hon Valutask Swivel Chairs,Furniture,272.646,3,18.1764
CA-2017-100111,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Technology,212.8,2,95.76
CA-2017-100111,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,38.52,9,18.1044
CA-2017-100111,SanDisk Cruzer 64 GB USB Flash Drive,Technology,72.64,2,21.792
CA-2017-100111,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,45.4,4,12.712
CA-2017-100111,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,13.76,2,6.3296
CA-2017-100111,"Global Leather Task Chair, Black",Furniture,80.991,1,8.0991
CA-2017-100111,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,11.784,3,3.9771
CA-2017-100111,Advantus Push Pins,Office Supplies,4.36,2,1.7876
CA-2017-100111,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,2888.127,11,609.7157
CA-2017-100111,Apple iPhone 5,Technology,1299.66,2,350.9082
CA-2017-100111,Global Troy Executive Leather Low-Back Tilter,Furniture,2254.41,5,375.735
CA-2017-100111,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology,104.85,3,28.3095
CA-2017-100111,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,59.97,3,20.3898
US-2017-132381,Bevis Boat-Shaped Conference Table,Furniture,314.532,2,-83.8752
CA-2015-147011,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,13.632,4,3.5784
CA-2014-120852,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,19.432,2,-49.5516
CA-2014-120852,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,65.44,5,-8.18
CA-2016-150007,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,6,2,2.1
CA-2016-150007,Insertable Tab Indexes For Data Binders,Office Supplies,1.908,3,-3.2436
CA-2016-124590,"Global Leather and Oak Executive Chair, Black",Furniture,1474.802,7,-21.0686
CA-2016-124590,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Office Supplies,110.096,2,33.0288
CA-2016-124590,OIC Bulk Pack Metal Binder Clips,Office Supplies,16.752,6,5.4444
CA-2016-124590,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,1537.074,9,0
CA-2016-124590,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,449.372,2,-12.8392
CA-2016-133802,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,41.904,6,14.1426
US-2016-113677,Xiaomi Mi3,Technology,2279.96,4,592.7896
US-2016-113677,Avery 499,Office Supplies,14.94,3,6.8724
CA-2017-143378,Mophie Juice Pack Helium for iPhone,Technology,191.976,3,19.1976
CA-2017-143378,Peel-Off China Markers,Office Supplies,23.832,3,6.5538
CA-2017-143378,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,409.216,8,61.3824
CA-2017-143378,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,72.588,2,-128.2388
CA-2017-152660,Advantus Rolling Drawer Organizers,Office Supplies,61.568,2,4.6176
CA-2015-142139,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,20.96,4,6.812
CA-2017-145772,Kingston Digital DataTraveler 16GB USB 2.0,Technology,44.75,5,8.5025
CA-2017-145772,Xerox 1947,Office Supplies,11.96,2,5.382
CA-2017-145772,UniKeep View Case Binders,Office Supplies,3.912,1,1.2714
CA-2016-124100,"Global Value Steno Chair, Gray",Furniture,327.996,6,54.666
US-2014-158400,GBC VeloBind Cover Sets,Office Supplies,49.408,4,18.528
CA-2017-162033,Memorex Froggy Flash Drive 8 GB,Technology,53.25,3,20.7675
CA-2017-162033,Staples,Office Supplies,3.76,2,1.316
CA-2014-163447,"Global Push Button Manager's Chair, Indigo",Furniture,767.214,14,161.9674
CA-2017-145737,Xerox 1893,Office Supplies,163.96,5,59.4355
CA-2016-148096,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,161.28,2,12.096
CA-2016-146766,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,192.8,4,55.912
CA-2015-105613,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Technology,27.696,3,3.462
CA-2015-105613,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,73.164,6,-186.5682
US-2016-142251,Xerox 1898,Office Supplies,32.064,6,11.2224
CA-2014-131247,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,205.666,2,-12.098
